,DateTime,Temperature,SensorTemp,SensorMoist
304,2017-10-06 10:23:46.128385,84.25,19607.84,12987.0
305,2017-10-06 10:23:47.151802,84.25,22222.22,13157.0
306,2017-10-06 10:23:48.191133,84.25,19607.84,13157.0
307,2017-10-06 10:23:49.230629,84.25,22727.27,13157.0
308,2017-10-06 10:23:50.270186,84.25,22222.22,13333.0
309,2017-10-06 10:23:51.309453,83.25,22222.22,13157.0
310,2017-10-06 10:23:52.333194,83.5,22222.22,13333.0
311,2017-10-06 10:23:53.372468,83.75,22222.22,13333.0
312,2017-10-06 10:23:54.411596,83.75,22222.22,12987.0
313,2017-10-06 10:23:55.451459,84.25,22222.22,13157.0
314,2017-10-06 10:23:56.474833,83.75,22222.22,14084.0
315,2017-10-06 10:23:57.514058,83.75,26315.79,13157.0
316,2017-10-06 10:23:58.553805,84.0,25000.0,13157.0
317,2017-10-06 10:23:59.592760,83.75,17857.14,13333.0
318,2017-10-06 10:24:00.632508,84.0,22222.22,13157.0
319,2017-10-06 10:24:01.655833,83.25,22222.22,13157.0
320,2017-10-06 10:24:02.695422,83.75,22222.22,13157.0
321,2017-10-06 10:24:03.734923,83.0,22727.27,13157.0
322,2017-10-06 10:24:04.774013,83.0,21739.13,13157.0
323,2017-10-06 10:24:05.813443,83.0,22222.22,13157.0
324,2017-10-06 10:24:06.836704,83.25,25000.0,13333.0
325,2017-10-06 10:24:07.876168,83.5,22222.22,13157.0
326,2017-10-06 10:24:08.915872,83.25,22222.22,13513.0
327,2017-10-06 10:24:09.954925,83.0,18181.82,13157.0
328,2017-10-06 10:24:10.994338,83.5,19607.84,13157.0
329,2017-10-06 10:24:12.017772,83.5,22727.27,13157.0
330,2017-10-06 10:24:13.057339,83.5,22222.22,12987.0
331,2017-10-06 10:24:14.096899,82.75,22222.22,13157.0
332,2017-10-06 10:24:15.136698,83.0,24390.24,13157.0
333,2017-10-06 10:24:16.160380,83.25,22727.27,13157.0
334,2017-10-06 10:24:17.199552,83.0,17543.86,12987.0
335,2017-10-06 10:24:18.239238,83.0,22222.22,13157.0
336,2017-10-06 10:24:19.278987,83.25,22222.22,12987.0
337,2017-10-06 10:24:20.318341,83.25,25000.0,12987.0
338,2017-10-06 10:24:21.341512,83.0,22727.27,13157.0
339,2017-10-06 10:24:22.380375,82.75,22222.22,13157.0
340,2017-10-06 10:24:23.419906,83.0,21739.13,13157.0
341,2017-10-06 10:24:24.459125,83.0,22222.22,13157.0
342,2017-10-06 10:24:25.498164,83.25,22222.22,13333.0
